headline,url,author,pubdate
Oregon Spring Game hightlights,http://registerguard.com/rg/video/34325873-319/oregon-spring-game-hightlights.html.csp,Chris Pietsch,2016-04-30 17:18:00
Bernie Sanders in Springfield,http://registerguard.com/rg/video/34318665-319/bernie-sanders-in-springfield.html.csp,Chris Pietsch,2016-04-28 16:38:01
Supporters feel the Bern,http://registerguard.com/rg/video/34318206-319/supporters-feel-the-bern.html.csp,Kelly Lyon,2016-04-28 14:22:01
Oregon spring football: A rare open practice,http://registerguard.com/rg/video/34309383-319/oregon-spring-football-a-rare-open-practice.html.csp,Chris Pietsch,2016-04-26 11:11:01
Anthem auditions,http://registerguard.com/rg/video/34300440-319/anthem-auditions.html.csp,Chris Pietsch,2016-04-23 15:59:00
Oregon spring football: Installing the 4-3 defense,http://registerguard.com/rg/video/34297287-319/oregon-spring-football-installing-the-4-3-defense.html.csp,Chris Pietsch,2016-04-22 17:16:01
Spring has sprung garage sale season,http://registerguard.com/rg/video/34296454-319/spring-has-sprung-garage-sale-season.html.csp,Kelly Lyon,2016-04-22 12:50:51
(Sub) Urban Projections,http://registerguard.com/rg/video/34295226-319/sub-urban-projections.html.csp,Kelly Lyon,2016-04-22 00:23:01
"Bill Walton talks life, love of Oregon and his new book",http://registerguard.com/rg/video/34281208-319/bill-walton-talks-life-love-of-oregon-and-his-new-book.html.csp,Brian Davies,2016-04-18 10:18:01
Another season for Carrington,http://registerguard.com/rg/video/34275061-319/another-season-for-carrington.html.csp,Chris Pietsch,2016-04-16 09:45:30
Volunteers of the year,http://registerguard.com/rg/video/34273010-319/volunteers-of-the-year.html.csp,Kelly Lyon,2016-04-15 17:13:02
Build garden beauty in ornamental hanging baskets,http://registerguard.com/rg/video/34272257-319/build-garden-beauty-in-ornamental-hanging-baskets.html.csp,Collin Andrew,2016-04-15 13:53:33
Outdoor kitchen with a pizza oven,http://registerguard.com/rg/video/34268195-319/outdoor-kitchen-with-a-pizza-oven.html.csp,Kelly Fenley and Kim Gilbert,2016-04-14 09:51:33
Far East forever antiques,http://registerguard.com/rg/video/34263966-319/far-east-forever-antiques.html.csp,Kelly Fenley,2016-04-13 13:56:50
"Garden green, miracle of spring",http://registerguard.com/rg/video/34263582-319/garden-green-miracle-of-spring.html.csp,Collin Andrew,2016-04-13 10:18:29
Oregon's Devon Allen on track,http://registerguard.com/rg/video/34251012-319/oregons-devon-allen-on-track.html.csp,Chris Pietsch,2016-04-09 18:15:01
New England Twist,http://registerguard.com/rg/video/34234609-319/new-england-twist.html.csp,Collin Andrew,2016-04-05 09:09:01
Oregon spring football: Devon Allen,http://registerguard.com/rg/video/34225475-319/oregon-spring-football-devon-allen.html.csp,Chris Pietsch,2016-04-02 09:35:01
On the urban winery circuit,http://registerguard.com/rg/video/34222661-319/on-the-urban-winery-circuit.html.csp,Kelly Lyon,2016-04-01 11:09:01
Oregon spring football: Pharaoh Brown is back,http://registerguard.com/rg/video/34216647-319/oregon-spring-football-pharaoh-brown-is-back.html.csp,Chris Pietsch,2016-03-30 13:24:01
Oregon spring football: What’s up with Yost’s hair?,http://registerguard.com/rg/video/34213815-319/oregon-spring-football-whats-up-with-yosts-hair.html.csp,Chris Pietsch,2016-03-29 16:51:01
2016 Oregon spring football,http://registerguard.com/rg/video/34213064-319/2016-oregon-spring-football.html.csp,Chris Pietsch,2016-03-29 13:25:01
NCAA Tournament: Postgame at the Elite Eight,http://registerguard.com/rg/video/34206229-319/ncaa-tournament-postgame-at-the-elite-eight.html.csp,Chris Pietsch,2016-03-26 20:45:01
NCAA Tournament: Battle for the Final Four,http://registerguard.com/rg/video/34204236-319/ncaa-tournament-battle-for-the-final-four.html.csp,Chris Pietsch,2016-03-26 10:45:29
Good Walks: To Spencer Butte summit,http://registerguard.com/rg/video/34201479-319/good-walks-to-spencer-butte-summit.html.csp,Kim Gilbert/The Register-Guard,2016-03-25 11:05:21
NCAA Tournament: Sweet 16 postgame,http://registerguard.com/rg/video/34201349-319/ncaa-tournament-sweet-16-postgame.html.csp,Chris Pietsch,2016-03-25 09:36:01
New Jane Sanders Stadium,http://registerguard.com/rg/video/34200517-319/new-jane-sanders-stadium.html.csp,Kelly Lyon,2016-03-24 22:09:01
Horse Play,http://registerguard.com/rg/video/34196912-319/horse-play.html.csp,Kelly Lyon,2016-03-23 20:19:02
NCAA Tournament: Sizing up Duke,http://registerguard.com/rg/video/34196694-319/ncaa-tournament-sizing-up-duke.html.csp,Chris Pietsch,2016-03-23 19:24:01
NCAA Tournament: Postgame second round,http://registerguard.com/rg/video/34187813-319/ncaa-tournament-postgame-second-round.html.csp,Chris Pietsch,2016-03-21 06:42:01
NCAA Tournament: Second Round Press Box,http://registerguard.com/rg/video/34185303-319/ncaa-tournament-second-round-press-box.html.csp,Chris Pietsch,2016-03-20 11:21:29
Folksy Steps,http://registerguard.com/rg/video/34181240-319/folksy-steps.html.csp,Kelly Lyon,2016-03-18 21:40:01
NCAA Tournament: First Round post game with the Ducks,http://registerguard.com/rg/video/34181200-319/ncaa-tournament-first-round-post-game-with-the-ducks.html.csp,Chris Pietsch,2016-03-18 21:27:01
Sportswriters in a car NOT drinking coffee,http://registerguard.com/rg/video/34173318-319/sportswriters-in-a-car-not-drinking-coffee.html.csp,Chris Pietsch,2016-03-16 20:53:01
NCAA No. 1 Seed for Oregon,http://registerguard.com/rg/video/34161575-319/ncaa-no.-1-seed-for-oregon.csp,Chris Pietsch,2016-03-13 17:56:01
Culinary travels at Evergreen Indian Cuisine,http://registerguard.com/rg/video/34153262-319/culinary-travels-at-evergreen-indian-cuisine.html.csp,Kelly Lyon/The Register-Guard,2016-03-11 12:19:57
Oregon Pro Day,http://registerguard.com/rg/video/34150835-319/oregon-pro-day.html.csp,Kelly Lyon,2016-03-10 18:15:01
In honor of 'Mighty Oregon Day',http://registerguard.com/rg/video/34149234-319/in-honor-of-mighty-oregon-day.html.csp,Chris Pietsch,2016-03-10 12:01:01
Kids turn up the heat in climate case,http://registerguard.com/rg/video/34146092-319/kids-turn-up-the-heat-in-climate-case.html.csp,Kelly Lyon,2016-03-09 15:48:02
Joe’s Team,http://registerguard.com/rg/video/34133557-319/joes-team.html.csp,Kelly Lyon,2016-03-06 07:55:31
Bieber Fever hits Eugene,http://registerguard.com/rg/video/34128173-319/story.csp,Chris Pietsch,2016-03-04 18:33:02
For the love of cellos,http://registerguard.com/rg/video/34126655-319/for-the-love-of-cellos.html.csp,Kelly Lyon,2016-03-04 12:29:01
Reality Kitchen serves up job skills,http://registerguard.com/rg/video/34116523-319/reality-kitchen-serves-up-job-skills.html.csp,Kelly Lyon,2016-03-01 19:35:01
Hummingbird Cam: Behind the scenes,http://registerguard.com/rg/video/34114931-319/hummingbird-cam-behind-the-scenes.html.csp,Chris Pietsch,2016-03-01 12:17:01
Oregon celebrates senior night with a win,http://registerguard.com/rg/video/34111168-319/oregon-celebrates-senior-night-with-a-win.html.csp,Chris Pietsch,2016-02-29 10:40:01
Good Walks: Goodman Creek Trail,http://registerguard.com/rg/video/34101516-319/good-walks-goodman-creek-trail.html.csp,Kim Gilbert,2016-02-26 11:40:49
Upcycling Fashion Challenge,http://registerguard.com/rg/video/34098586-319/upcycling-fashion-challenge.html.csp,Kelly Lyon,2016-02-25 16:49:01
Celtic spirits,http://registerguard.com/rg/video/34093814-319/celtic-spirits.html.csp,Kelly Lyon,2016-02-24 11:06:00
An emotional farewell for Oregon’s Liz Brenner,http://registerguard.com/rg/video/34091289-319/an-emotional-farewell-for-oregons-liz-brenner.html.csp,Chris Pietsch,2016-02-23 17:03:01
Renaissance Room Remodeled at LCC,http://registerguard.com/rg/video/34076629-319/renaissance-room-remodeled-at-lcc.html.csp,Kelly Lyon,2016-02-19 10:24:00
Umpqua rockslide gets blasted,http://registerguard.com/rg/video/34074314-319/umpqua-rockslide-gets-blasted.html.csp,Kelly Lyon,2016-02-18 18:04:01
Flavorful fun at Party Downtown,http://registerguard.com/rg/video/34069666-319/flavorful-fun-at-party-downtown.html.csp,Collin Andrew,2016-02-17 11:18:24
Jian Bing!,http://registerguard.com/rg/video/34069564-319/jian-bing.html.csp,Kelly Lyon,2016-02-17 10:39:01
Braving the 2016 Polar Plunge,http://registerguard.com/rg/video/34066097-319/braving-the-2016-polar-plunge.html.csp,Mark Baker,2016-02-16 09:47:01
Harlem Globetrotter Julian “Zeus” McClurkin,http://registerguard.com/rg/video/34066046-319/harlem-globetrotter-julian-zeus-mcclurkin.html.csp,Mark Baker,2016-02-16 09:23:01
Singing Valentines,http://registerguard.com/rg/video/34055600-319/singing-valentines.html.csp,Chris Pietsch,2016-02-12 17:11:01
Beautiful noise,http://registerguard.com/rg/video/34052470-319/beautiful-noise.html.csp,Kelly Lyon,2016-02-11 19:28:01
Oregon's new defensive coach Brady Hoke,http://registerguard.com/rg/video/34051034-319/oregons-new-defensive-coach-brady-hoke.html.csp,Chris Pietsch,2016-02-11 12:52:02
Making cocktails with Vivacity Fine Spirits,http://registerguard.com/rg/video/34050824-319/making-cocktails-with-vivacity-fine-spirits.html.csp,Collin Andrew,2016-02-11 11:34:08
Brewing on the wild side,http://registerguard.com/rg/video/34047984-319/brewing-on-the-wild-side.html.csp,Kelly Lyon,2016-02-10 16:53:01
Living Large in the Lincoln School,http://registerguard.com/rg/video/34043545-319/living-large-in-the-lincoln-school.html.csp,Kelly Lyon,2016-02-09 12:50:01
Family business still blooming,http://registerguard.com/rg/video/34039660-319/family-business-still-blooming.html.csp,Kelly Lyon,2016-02-08 09:13:02
Drones are here: How Oregon news companies are using them,http://registerguard.com/rg/video/34031032-319/drones-are-here-how-oregon-news-companies-are-using-them.html.csp,The Register-Guard and Pamplin Media,2016-02-05 14:09:35
Vandals strike again on Amazon Creek's newly planted trees.,http://registerguard.com/rg/video/34027900-319/vandals-strike-again-on-amazon-creeks-newly-planted-trees..csp,Kelly Lyon,2016-02-04 17:38:01
Ammon Bundy makes statement from jail,http://registerguard.com/rg/video/34027339-319/ammon-bundy-makes-statement-from-jail.html.csp,Kelly Lyon,2016-02-04 14:20:01
Coach Helfrich reaction to Oregon Ducks football signing day 2016,http://registerguard.com/rg/video/34023936-319/coach-helfrich-reaction-to-oregon-ducks-football-signing-day-2016.html.csp,Chris Pietsch,2016-02-03 15:55:02
Humpback whale washes ashore at Seaside,http://registerguard.com/rg/video/34022881-319/humpback-whale-washes-ashore-at-seaside.html.csp,Chris Pietsch,2016-02-03 10:39:01
Malheur standoff divides community,http://registerguard.com/rg/video/34015568-319/malheur-standoff-divides-community.html.csp,Chris Pietsch,2016-02-01 08:47:01
Good Walks: Downtown Springfield and the Washburne district,http://registerguard.com/rg/video/34007401-319/good-walks-downtown-springfield-and-the-washburne-district.html.csp,Kim Gilbert/The Register-Guard,2016-01-29 14:37:01
LaVoy Finicum talks guns and life on January 6,http://registerguard.com/rg/video/34006744-319/lavoy-finicum-talks-guns-and-life-on-january-6.html.csp,Andy Nelson,2016-01-29 10:25:01
Hamlet cast visits Shakespeare’s First Folio,http://registerguard.com/rg/video/34004159-319/hamlet-cast-visits-shakespeares-first-folio.html.csp,Kelly Lyon,2016-01-28 16:15:01
Video: Roadblock at Malheur NWR,http://registerguard.com/rg/video/34000386-319/video-roadblock-at-malheur-nwr.html.csp,Chris Pietsch,2016-01-27 18:11:03
Eugene Police throw a K9 party,http://registerguard.com/rg/video/34000029-319/eugene-police-throw-a-k9-party.html.csp,Kelly Lyon,2016-01-27 16:25:01
Timelapse video: construction of Eugene’s new Veterans clinic,http://registerguard.com/rg/video/33991912-319/timelapse-video-construction-of-eugenes-new-veterans-clinic.html.csp,Rob Romig,2016-01-25 09:29:29
Timelapse video: construction of Eugene’s new Veterans clinic,http://registerguard.com/rg/video/33991116-319/timelapse-video-construction-of-eugenes-new-veterans-clinic.html.csp,Rob Romig,2016-01-25 08:26:00
Airstream trailer reconstructed as a tiny house,http://registerguard.com/rg/video/33983574-319/airstream-trailer-reconstructed-as-a-tiny-house.html.csp,Kelly Lyon,2016-01-22 16:22:01
Amy E’s Bakery sweets crafted the old-school way,http://registerguard.com/rg/video/33982698-319/amy-es-bakery-sweets-crafted-the-old-school-way.html.csp,Collin Andrew,2016-01-22 11:59:02
Vintage pinball school at Blairally,http://registerguard.com/rg/video/33978529-319/vintage-pinball-school-at-blairally.html.csp,Kelly Lyon,2016-01-21 08:21:01
Protest against Malheur occupation,http://registerguard.com/rg/video/33972360-319/protest-against-malheur-occupation.html.csp,Chris Pietsch,2016-01-19 16:31:01
The end of the Rooster,http://registerguard.com/rg/video/33961617-319/the-end-of-the-rooster.html.csp,Brian Davies,2016-01-16 10:21:01
Hunting for Truffles,http://registerguard.com/rg/video/33959523-319/hunting-for-truffles.html.csp,Kelly Lyon,2016-01-15 16:09:01
SODA school mentors share anti-drug message,http://registerguard.com/rg/video/33955770-319/soda-school-mentors-share-anti-drug-message.html.csp,Kelly Lyon,2016-01-14 16:48:02
South Eugene debater Leo Saenger demonstrates spread style debate,http://registerguard.com/rg/video/33955626-319/south-eugene-debater-leo-saenger-demonstrates-spread-style-debate.html.csp,Andy Nelson,2016-01-14 16:19:01
New veterans heath clinic opening soon,http://registerguard.com/rg/video/33951154-319/new-veterans-heath-clinic-opening-soon.html.csp,(Kelly Lyon/The Register-Guard),2016-01-13 14:36:01
What’s up in the Whit,http://registerguard.com/rg/video/33934444-319/whats-up-in-the-whit.html.csp,(Kelly Lyon/The Register-Guard),2016-01-08 16:10:01
Midwinter Fruit Burst,http://registerguard.com/rg/video/33925413-319/midwinter-fruit-burst.html.csp,Kelly Lyon,2016-01-06 10:40:01
"Ryan Bundy discusses plans, philosophy of armed protesters occupying Malheur wildlife refuge",http://registerguard.com/rg/video/33925260-319/ryan-bundy-discusses-plans-philosophy-of-armed-protesters-occupying-malheur-wildlife-refuge.html.csp,Andy Nelson,2016-01-06 09:14:00
Alamo Bowl: A tale of two halves,http://registerguard.com/rg/video/33914671-319/alamo-bowl-a-tale-of-two-halves.html.csp,Chris Piestch,2016-01-02 22:10:01
Egan Warming Centers open,http://registerguard.com/rg/video/33910113-319/egan-warming-centers-open.html.csp,Kelly Lyon,2016-01-01 10:49:16
Alamo Bowl: Pellum’s wardrobe turns heads,http://registerguard.com/rg/video/33909960-319/alamo-bowl-pellums-wardrobe-turns-heads.html.csp,Chris Pietsch,2016-01-01 09:05:43
Alamo Bowl: TCU offense discusses Alamo Bowl without Boykin,http://registerguard.com/rg/video/33908252-319/alamo-bowl-tcu-offense-discusses-alamo-bowl-without-boykin.html.csp,Chris Piestch,2015-12-31 15:36:01
The Press Box: How does the Alamo Bowl change with Boykin out of the picture?,http://registerguard.com/rg/video/33908113-319/the-press-box-how-does-the-alamo-bowl-change-with-boykin-out-of-the-picture.html.csp,Chris Pietsch,2015-12-31 14:49:01
Alamo Bowl: Oregon Ducks defense preparing for TCU to “rally and come back stronger”,http://registerguard.com/rg/video/33908007-319/alamo-bowl-oregon-ducks-defense-preparing-for-tcu-to-rally-and-come-back-stronger.html.csp,Chris Piestch,2015-12-31 14:28:02
Wine words: ‘Varietal’ vs. ‘variety’,http://registerguard.com/rg/video/33907833-319/wine-words-varietal-vs.-variety.csp,Kelly Lyon,2015-12-31 13:39:47
A look at some contenders for the 2015 word of the year,http://registerguard.com/rg/video/33907217-319/a-look-at-some-contenders-for-the-2015-word-of-the-year.html.csp,Kelly Lyon,2015-12-31 09:25:01
Alamo Bowl: TCU defense,http://registerguard.com/rg/video/33905271-319/alamo-bowl-tcu-defense.html.csp,Chris Piestch,2015-12-30 18:14:01
Alamo Bowl: Oregon Ducks offense,http://registerguard.com/rg/video/33905256-319/alamo-bowl-oregon-ducks-offense.html.csp,Chris Piestch,2015-12-30 18:08:01
The Press Box: Alamo Bowl preview,http://registerguard.com/rg/video/33905195-319/the-press-box-alamo-bowl-preview.html.csp,Chris Pietsch,2015-12-30 17:56:01
Alamo Bowl: Ducks at Sea World,http://registerguard.com/rg/video/33904238-319/alamo-bowl-ducks-at-sea-world.html.csp,Chris Pietsch,2015-12-30 12:40:35
Duck football season finale,http://registerguard.com/rg/news/33904189-76/duck-football-season-finale.html.csp,Chris Pietsch,2015-12-30 12:29:04
"Homestyle weed, bug remedies",http://registerguard.com/rg/video/33900573-319/homestyle-weed-bug-remedies.html.csp,Collin Andrew,2015-12-29 10:43:01
Holiday market goes out with a song,http://registerguard.com/rg/video/33890831-319/holiday-market-goes-out-with-a-song.html.csp,Kelly Lyon,2015-12-24 15:19:01
"From the archive: Coach Helfrich on life, football and woulda, coulda, shoulda",http://registerguard.com/rg/video/33890433-319/coach-helfrich-on-life-football-and-woulda-coulda-shoulda.html.csp,Chris Pietsch,2015-12-24 11:33:16
Holiday food giveaway,http://registerguard.com/rg/video/33888082-319/holiday-food-giveaway.html.csp,Kelly Lyon,2015-12-23 15:33:01
2015 Oregon Ducks football highlight reels,http://registerguard.com/rg/sports/football/33887170-69/oregon-ducks-playmaker-highlight-reels.html.csp,Chris Pietsch,2015-12-23 09:22:12
Snow village,http://registerguard.com/rg/video/33884956-319/snow-village.html.csp,Collin Andrew,2015-12-22 17:18:01
Collectors Holiday Decor,http://registerguard.com/rg/video/33884661-319/collectors-holiday-decor.html.csp,Kelly Lyon,2015-12-22 15:58:01
Oregon Ducks season highlights: Vernon Adams Jr.,http://registerguard.com/rg/video/33880204-319/oregon-season-highlights-vernon-adams-jr..csp,Chris Pietsch,2015-12-21 11:34:48
Opening day ‘rocks’ at Willamette Pass,http://registerguard.com/rg/video/33873054-319/opening-day-rocks-at-willamette-pass.html.csp,Kelly Lyon,2015-12-18 21:13:01
Mercer Lake landslide kills one,http://registerguard.com/rg/video/33871763-319/mercer-lake-landslide-kills-one.html.csp,Andy Nelson,2015-12-18 16:27:01
North Eugene egg drop,http://registerguard.com/rg/video/33869027-319/north-eugene-egg-drop.html.csp,Andy Nelson,2015-12-17 19:15:01
Holiday lights tour,http://registerguard.com/rg/video/33868711-319/holiday-lights-tour.html.csp,Kelly Lyon,2015-12-17 18:06:01
Oregon Ducks season highlights: Tyler Johnstone,http://registerguard.com/rg/video/33867525-319/oregon-season-highlights-tyler-johnstone.html.csp,Chris Pietsch,2015-12-17 11:31:49
The Marshall plan,http://registerguard.com/rg/video/33864264-319/the-marshall-plan.html.csp,Chris Pietsch,2015-12-16 14:38:12
Aerial tour of The Register-Guard’s giant Santa,http://registerguard.com/rg/news/33857782-76/aerial-tour-of-the-register-guards-giant-santa.html.csp,Rob Romig,2015-12-16 07:13:10
Oregon Ducks season highlights: DeForest Buckner,http://registerguard.com/rg/video/33856018-319/oregon-ducks-season-highlights-deforest-buckner.html.csp,Chris Pietsch,2015-12-14 10:08:00
Upcycle your gift-wrap,http://registerguard.com/rg/video/33846758-319/upcycle-your-gift-wrap.html.csp,Kelly Lyon/The Register-Guard,2015-12-11 12:46:41
40 years? WOW!,http://registerguard.com/rg/video/33846442-319/40-years-wow.html.csp,Kelly Lyon,2015-12-11 10:46:02
Snow comes to Willamette Pass,http://registerguard.com/rg/video/33846293-319/snow-comes-to-willamette-pass.html.csp,Andy Nelson,2015-12-11 09:33:03
Oregon Ducks season highlights: Charles Nelson,http://registerguard.com/rg/video/33839108-319/oregon-ducks-season-highlights-charles-nelson.html.csp,Chris Pietsch,2015-12-09 10:59:02
Oregon Ducks season highlights: Darren Carrington,http://registerguard.com/rg/video/33821599-319/oregon-season-highlights-darren-carrington.html.csp?autoStart=true,Chris Pietsch,2015-12-04 14:16:02
Not too old to learn,http://registerguard.com/rg/video/33821003-319/not-too-old-to-learn.html.csp,Andy Nelson,2015-12-04 11:35:03
Oregon Ducks season highlights: Royce Freeman,http://registerguard.com/rg/video/33811830-319/oregon-ducks-season-highlights-royce-freeman.html.csp,Chris Pietsch,2015-12-02 18:11:02
This is a test,http://registerguard.com/rg/video/33804796-319/this-is-a-test.html.csp,Collin Andrew,2015-12-01 11:49:02
UO holds off Fresno State,http://registerguard.com/rg/video/33804411-319/uo-holds-off-fresno-state.html.csp,Collin Andrew,2015-12-01 09:42:03
Highlights: Oregon holds on to win over Oregon State,http://registerguard.com/rg/video/33787389-319/highlights-oregon-holds-on-to-win-over-oregon-state.html.csp,Chris Pietsch,2015-11-27 18:57:02
Oregon vs. Oregon State: First half highlights,http://registerguard.com/rg/video/33786430-319/oregon-vs.-oregon-state-first-half-highlights.csp,Chris Pietsch,2015-11-27 14:33:02
Flair for festive finery at Festival of Trees,http://registerguard.com/rg/video/33785839-319/flair-for-festive-finery-at-festival-of-trees.html.csp,Collin Andrew/The Register-Guard,2015-11-27 12:10:02
All a-board for fun with food,http://registerguard.com/rg/video/33777855-319/all-a-board-for-fun-with-food.html.csp,Collin Andrew,2015-11-25 11:03:03
The Press Box: 119th edition of the Civil War,http://registerguard.com/rg/video/33773081-319/the-press-box-119th-edition-of-the-civil-war.html.csp?autoStart=true,Carl Davaz,2015-11-24 12:37:05
Civil War Week: Otis Day and Friends,http://registerguard.com/rg/video/33768918-319/civil-war-week-otis-day-and-friends.html.csp?autoStart=true,Chris Pietsch,2015-11-23 15:07:02
Oregon vs. USC: Defense comes up big against the Trojans,http://registerguard.com/rg/video/33761319-319/oregon-vs.-usc-defense-comes-up-big-against-the-trojans.csp,Chris Pietsch,2015-11-21 20:57:03
Highlights: Vernon Adams Jr. throws 6 TD passes in win over USC,http://registerguard.com/rg/video/33759303-319/highlights-vernon-adams-jr.-throws-6-td-passes-in-win-over-usc.csp,Chris Pietsch,2015-11-21 20:50:03
First half highlights: No. 23 Oregon vs. No. 24 USC,http://registerguard.com/rg/video/33757591-319/first-half-highlights-no.-23-oregon-vs.-no.-24-usc.csp,Chris Pietsch,2015-11-21 13:59:03
"Prep football highlights: Sheldon 33, Clackamas 0",http://registerguard.com/rg/video/33757117-319/prep-football-highlights-sheldon-33-clackamas-0.html.csp,Collin Andrew,2015-11-21 10:20:02
The U Can Gym,http://registerguard.com/rg/video/33715219-319/the-u-can-gym.html.csp,Brian Davies,2015-11-15 19:53:35
Highlights from Oregon victory over No. 7 Stanford,http://registerguard.com/rg/video/33724179-319/highlights-from-oregon-victory-over-no.-7-stanford.csp,Chris Pietsch,2015-11-14 22:37:03
Oregon vs. Stanford: First half highlights,http://registerguard.com/rg/video/33723073-319/oregon-vs.-stanford-first-half-highlights.csp,Chris Pietsch,2015-11-14 18:50:02
Charles Nelson 75-yard touchdown run,http://registerguard.com/rg/video/33722615-319/charles-nelson-75-yard-touchdown-run.html.csp,Chris Pietsch,2015-11-14 17:38:02
"Prep football playoff highlights: Ashland 35, Springfield 27",http://registerguard.com/rg/video/33721208-319/prep-football-playoff-highlights-ashland-35-springfield-27.html.csp,Collin Andrew,2015-11-14 13:46:02
University of Oregon students say Black Lives Matter,http://registerguard.com/rg/video/33714479-319/university-of-oregon-students-say-black-lives-matter.html.csp,Brian Davies,2015-11-13 11:19:03
Behind the scenes on Duck signing day,http://registerguard.com/rg/video/33710990-319/behind-the-scenes-on-duck-signing-day.html.csp,Chris Pietsch,2015-11-12 15:08:03
Golden days for gardens,http://registerguard.com/rg/video/33709865-319/golden-days-for-gardens.html.csp,Collin Andrew,2015-11-12 10:36:03
McMenamins’ craft-beer legacy carries on at High Street Brewery & Café,http://registerguard.com/rg/video/33701378-319/mcmenamins-craft-beer-legacy-carries-on-at-high-street-brewery--café.html.csp,Kelly Lyon,2015-11-10 12:04:03
A visit to hidden-away Harris Bridge Vineyard,http://registerguard.com/rg/video/33697891-319/a-visit-to-hidden-away-harris-bridge-vineyard.html.csp,Kelly Lyon,2015-11-09 15:32:03
Sheldon downs Barlow in 6A playoff,http://registerguard.com/rg/video/33696529-319/sheldon-downs-barlow-in-6a-playoff.html.csp,Andy Nelson,2015-11-09 10:51:03
Video: Pac-12 highlights of Oregon Ducks win over Cal,http://registerguard.com/rg/sports/football/33693046-69/video-pac-12-highlights-of-oregon-ducks-win-over-cal.html.csp,The Register-Guard,2015-11-08 14:53:01
Video: Oregon Ducks talk about defensive effort in win over Cal,http://registerguard.com/rg/sports/football/33693022-69/video-oregon-ducks-talk-about-defensive-effort-in-win-over-cal.html.csp,The Register-Guard,2015-11-08 14:47:01
"Vernons Adams Jr., Mark Helfrich and Bralon Addison on the Oregon win over Cal",http://registerguard.com/rg/video/33692018-319/vernons-adams-jr.-mark-helfrich-and-bralon-addison-on-the-oregon-win-over-cal.csp,Chris Pietsch,2015-11-08 07:51:02
First half highlights of the Oregon Ducks vs. Cal Bears,http://registerguard.com/rg/video/33690903-319/first-half-highlights-of-the-oregon-ducks-vs.-cal-bears.csp,Chris Pietsch,2015-11-07 21:00:02
Otis Day performs ‘Shout’ before the Oregon vs. Cal game,http://registerguard.com/rg/video/33690322-319/otis-day-performs-shout-before-the-oregon-vs.-cal-game.csp,Chris Pietsch,2015-11-07 19:44:02
Video: Oregon Duck football's Rodney Hardrick discusses the California game,http://registerguard.com/rg/video/33680642-319/video-oregon-duck-footballs-rodney-hardrick-discusses-the-california-game.html.csp,Kelly Lyon,2015-11-05 14:48:02
The Oregon vs. California Monsoon remembered,http://registerguard.com/rg/video/33680440-319/the-oregon-vs.-california-monsoon-remembered.csp,Kelly Lyon,2015-11-05 14:11:02
Passion To Play,http://registerguard.com/rg/video/33679336-319/passion-to-play.html.csp,Collin Andrew,2015-11-05 09:28:04
Vernon Adams brings ‘playground’ to Duck’s game,http://registerguard.com/rg/video/33676556-319/vernon-adams-brings-playground-to-ducks-game.html.csp,Chris Pietsch,2015-11-04 17:55:02
Tamarack pool faces closure,http://registerguard.com/rg/video/33676541-319/tamarack-pool-faces-closure.html.csp,Kelly Lyon,2015-11-04 17:49:02
Vernon Adams brings ‘playground’ to Oregon Ducks’ football,http://registerguard.com/rg/sports/football/33675908-69/vernon-adams-brings-playground-to-oregon-ducks-football.html.csp,Chris Pietsch,2015-11-04 15:18:01
Backyard pirate-ship playhouse,http://registerguard.com/rg/video/33672127-319/backyard-pirate-ship-playhouse.html.csp,Collin Andrew,2015-11-03 16:52:02
Home & Garden Monthly columnist Ellen Schlesinger,http://registerguard.com/rg/video/33671342-319/home--garden-monthly-columnist-ellen-schlesinger.html.csp,Kelly Lyon,2015-11-03 12:50:02
"Arcimoto unveils their electric vehicle, the SRK",http://registerguard.com/rg/video/33665579-319/arcimoto-unveils-their-electric-vehicle-the-srk.html.csp,Kelly Lyon,2015-11-01 15:48:02
"Prep football highlights: Sheldon 64, North Medford 14",http://registerguard.com/rg/video/33661610-319/prep-football-highlights-sheldon-64-north-medford-14.html.csp,Collin Andrew,2015-10-31 11:31:02
Oregon vs ASU: Post game video after the 3OT win,http://registerguard.com/rg/video/33658104-319/oregon-vs-asu-post-game-after-the-3ot-win.html.csp,Austin Meek,2015-10-30 09:34:02
Magic wheelchair,http://registerguard.com/rg/video/33656959-319/magic-wheelchair.html.csp,Brian Davies,2015-10-29 21:02:02
Eugene dress designers Velvet Edge get sweet with their fashion ideas for Halloween,http://registerguard.com/rg/video/33652361-319/eugene-dress-designers-velvet-edge-get-sweet-with-their-fashion-ideas-for-halloween.html.csp,Kelly Lyon,2015-10-28 16:16:03
Video: Circle of life at Odell Lake,http://registerguard.com/rg/video/33647379-319/video-circle-of-life-at-odell-lake.html.csp?autoStart=true,Chris Pietsch,2015-10-27 06:16:02
"Prep football highlights: Crater 49, Springfield 35",http://registerguard.com/rg/video/33639113-319/prep-football-highlights-crater-49-springfield-35.html.csp,Collin Andrew,2015-10-24 11:22:02
Oregon football: O-lineman Evan Voeller,http://registerguard.com/rg/video/33637478-319/oregon-football-o-lineman-evan-voeller.html.csp,Chris Pietsch,2015-10-23 17:37:02
Glass Artist Susie Zeitner,http://registerguard.com/rg/video/33637017-319/glass-artist-susie-zeitner.html.csp,Kelly Lyon,2015-10-23 14:34:02
